adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/neeNHeXjMF5fXoCJRsOmkNGC7q.jpg,,100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",https://www.universalpictures.com/movies/oppenheimer,872585,tt15398776,['US'],en,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,17.0432,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,"[{'id': 9996, 'logo_path': '/3tvBqYsBhxWeHlu62SIJ1el93O7.png', 'name': 'Syncopy', 'origin_country': 'GB'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 507, 'logo_path': '/aRmHe6GWxYMRCQljF75rn2B9Gv8.png', 'name': 'Atlas Entertainment', 'origin_country': 'US'}, {'id': 15123, 'logo_path': None, 'name': 'Breakheart Films', 'origin_country': 'US'}, {'id': 239215, 'logo_path': None, 'name': 'Peters Creek Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-19,952000000,181,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The world forever changes.,Oppenheimer,False,8.046,10937
False,/4fLZUr1e65hKPPVw0R3PmKFKxj1.jpg,,200000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}]",https://movies.disney.com/elemental,976573,tt15789038,['US'],en,Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",15.8917,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-06-14,496444308,102,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Opposites react.,Elemental,False,7.593,5025
False,/ctMserH8g2SeOAnCw5gFjdQF8mo.jpg,,145000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",https://www.barbie-themovie.com,346698,tt1517268,['US'],en,Barbie,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",15.8464,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,"[{'id': 82968, 'logo_path': '/gRROMOG5bpF6TIDMbfaa5gnFFzl.png', 'name': 'LuckyChap Entertainment', 'origin_country': 'US'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}, {'id': 181486, 'logo_path': None, 'name': 'NB/GG Pictures', 'origin_country': 'US'}, {'id': 6220, 'logo_path': '/cAj69EL1zSXmZH6STbMGZrunyMD.png', 'name': 'Mattel', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ingPVoHnINIrFR7WHmYux1f5pES.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-19,1447138421,114,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She's everything. He's just Ken.,Barbie,False,6.947,10450
False,/4XM8DUTQb3lhLemJC51Jx4a2EuA.jpg,"{'id': 9485, 'name': 'The Fast and the Furious Collection', 'poster_path': '/zOCnMPoUxgJK1RFPfN4PcnT16gr.jpg', 'backdrop_path': '/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg'}",340000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",https://fastxmovie.com,385687,tt5433140,['US'],en,Fast X,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",15.4585,/fiVW06jE7z9YnO4trhaMEdclSiC.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 1225, 'logo_path': '/rIxhJMR7oK8b2fMakmTfRLY2TZv.png', 'name': 'One Race', 'origin_country': 'US'}, {'id': 34530, 'logo_path': None, 'name': 'Perfect Storm Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-05-17,704709660,142,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The end of the road begins.,Fast X,False,7.017,6099
False,/7NRGAtu8E4343NSKwhkgmVRDINw.jpg,"{'id': 1240438, 'name': ""Five Nights at Freddy's Collection"", 'poster_path': '/nF8M9G25maSZXl3MqytRcqS3ysJ.jpg', 'backdrop_path': '/537TH9PnmUk5X0FZaRP0wH1PJqV.jpg'}",20000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://www.fivenightsatfreddys.movie,507089,tt4589218,['US'],en,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",15.3107,/4dKRTUylqwXQ4VJz0BS84fqW2wa.jpg,"[{'id': 3172, 'logo_path': '/rzKluDcRkIwHZK2pHsiT667A2Kw.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}, {'id': 211144, 'logo_path': None, 'name': 'Scott Cawthon Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-10-25,297144130,110,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Can you survive five nights?,Five Nights at Freddy's,False,7.373,4616
False,/9xfDWXAUbFXQK585JvByT5pEAhe.jpg,"{'id': 573436, 'name': 'Spider-Man: Spider-Verse Collection', 'poster_path': '/eD4bGQNfmqExIAzKdvX5gDHhI2.jpg', 'backdrop_path': '/oC5S5pdfzPiQC4us05uDMT7v5Ng.jpg'}",100000000,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.sonypictures.com/movies/spidermanacrossthespiderverse,569094,tt9362722,['US'],en,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",15.1096,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 2251, 'logo_path': '/5ilV5mH3gxTEU7p5wjxptHvXkyr.png', 'name': 'Sony Pictures Animation', 'origin_country': 'US'}, {'id': 77973, 'logo_path': '/eUZ0kfE4uyO0JYIrjgUSOqWPqjK.png', 'name': 'Lord Miller', 'origin_country': 'US'}, {'id': 84041, 'logo_path': '/nw4kyc29QRpNtFbdsBHkRSFavvt.png', 'name': 'Pascal Pictures', 'origin_country': 'US'}, {'id': 14439, 'logo_path': None, 'name': 'Arad Productions', 'origin_country': 'US'}, {'id': 7505, 'logo_path': '/837VMM4wOkODc1idNxGT0KQJlej.png', 'name': 'Marvel Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-05-31,690897910,140,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,It's how you wear the mask that matters.,Spider-Man: Across the Spider-Verse,False,8.337,8017
False,/5YZbUmjbMa3ClvSW1Wj3D6XGolb.jpg,"{'id': 284433, 'name': 'Guardians of the Galaxy Collection', 'poster_path': '/kFWLxUwcSpiLzszZbxUIZT9g6WR.jpg', 'backdrop_path': '/sxyF4lVkEvOLVzr8jOF5K5nrMh3.jpg'}",250000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",https://www.marvel.com/movies/guardians-of-the-galaxy-volume-3,447365,tt6791350,['US'],en,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",13.7746,/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,"[{'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}, {'id': 176762, 'logo_path': None, 'name': 'Kevin Feige Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-05-03,845550000,150,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Once more with feeling.,Guardians of the Galaxy Vol. 3,False,7.9,7780
False,/x1ZKRyvB7QAXfYVgf5mUJzjPqfH.jpg,"{'id': 87359, 'name': 'Mission: Impossible Collection', 'poster_path': '/geEjCGfdmRAA1skBPwojcdvnZ8A.jpg', 'backdrop_path': '/mroWh717g0Ah2c0rrPGW6f3EWMM.jpg'}",291000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",https://www.paramountmovies.com/movies/mission-impossible-dead-reckoning,575264,tt9603212,['US'],en,Mission: Impossible - Dead Reckoning Part One,"Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.",13.6459,/NNxYkU70HPurnNCSiCjYAmacwm.jpg,"[{'id': 4, 'logo_path': '/jay6WcMgagAklUt7i9Euwj1pzTF.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 82819, 'logo_path': '/gXfFl9pRPaoaq14jybEn1pHeldr.png', 'name': 'Skydance Media', 'origin_country': 'US'}, {'id': 21777, 'logo_path': None, 'name': 'TC Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-08,571125435,164,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,We all share the same fate.,Mission: Impossible - Dead Reckoning Part One,False,7.5,4709
False,/7I6VUdPj6tQECNHdviJkUHD2u89.jpg,"{'id': 404609, 'name': 'John Wick Collection', 'poster_path': '/sm7rZZivZm2NhJDucFf3gpfFdVt.jpg', 'backdrop_path': '/fSwYa5q2xRkBoOOjueLpkLf3N1m.jpg'}",100000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",https://johnwick.movie/film/john-wick-4,603692,tt10366206,['US'],en,John Wick: Chapter 4,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",13.5025,/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,"[{'id': 3528, 'logo_path': '/cCzCClIzIh81Fa79hpW5nXoUsHK.png', 'name': 'Thunder Road', 'origin_country': 'US'}, {'id': 23008, 'logo_path': '/5SarYupipdiejsEqUkwu1SpYfru.png', 'name': '87Eleven', 'origin_country': 'US'}, {'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-03-22,440157245,170,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"No way back, one way out.",John Wick: Chapter 4,False,7.716,7470
False,/zh6IdheEYinU4TPtorWsjx6qPQE.jpg,,35000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",https://www.searchlightpictures.com/poor-things,792307,tt14230458,['US'],en,Poor Things,"Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.",13.19,/kCGlIMHnOm8JPXq3rXM6c5wMxcT.jpg,"[{'id': 127929, 'logo_path': '/7DLKyL15ETI9645XSr9JcbMV79c.png', 'name': 'Searchlight Pictures', 'origin_country': 'US'}, {'id': 6705, 'logo_path': '/iNB1FCwT4XjO6wkN3PnpPnwr9GX.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}, {'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}, {'id': 3353, 'logo_path': '/hUw1iTY3hdjyb2zXT9KxupHbL4M.png', 'name': 'Element Pictures', 'origin_country': 'IE'}, {'id': 72597, 'logo_path': None, 'name': 'Limp', 'origin_country': 'GB'}, {'id': 138287, 'logo_path': '/3I1k679J7ZLQtVFM23dJhFZQQCH.png', 'name': 'Fruit Tree', 'origin_country': 'US'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-12-07,117607117,141,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,Defy expectations.,Poor Things,False,7.662,5057
False,/mRmRE4RknbL7qKALWQDz64hWKPa.jpg,,175000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",https://www.netflix.com/title/80234448,800158,tt1136617,['US'],en,The Killer,"After a fateful miss, an assassin battles his employers, and himself, on an international manhunt he insists isn't personal.",12.5909,/e7Jvsry47JJQruuezjU2X1Z6J77.jpg,"[{'id': 178464, 'logo_path': '/tyHnxjQJLH6h4iDQKhN5iqebWmX.png', 'name': 'Netflix', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-10-25,362113,118,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Execution is everything.,The Killer,False,6.58,2553
False,/rMvPXy8PUjj1o8o1pzgQbdNCsvj.jpg,"{'id': 126125, 'name': 'The Expendables Collection', 'poster_path': '/zwnCtNpHa6TFI1z20LPFgdY2Qks.jpg', 'backdrop_path': '/bNMIrbzIIkGfkdNbMrCUuVYZGNp.jpg'}",100000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",https://expendables.movie/,299054,tt3291150,['US'],en,Expend4bles,"Armed with every weapon they can get their hands on and the skills to use them, The Expendables are the world’s last line of defense and the team that gets called when all other options are off the table. But new team members with new styles and tactics are going to give “new blood” a whole new meaning.",12.3873,/iwsMu0ehRPbtaSxqiaUDQB9qMWT.jpg,"[{'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 48738, 'logo_path': None, 'name': 'Campbell Grobman Films', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 74795, 'logo_path': '/vcCcVEglw9nVcYeZf6xZzA4s1O3.png', 'name': 'Nu Boyana Film Studios', 'origin_country': 'BG'}, {'id': 126013, 'logo_path': None, 'name': 'Templeton Media', 'origin_country': 'US'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 221429, 'logo_path': '/7xNNmHcuDy0tOqZmsUMnZ6HcZ6E.png', 'name': 'Media Capital Technologies', 'origin_country': 'US'}]","[{'iso_3166_1': 'BG', 'name': 'Bulgaria'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-09-15,37917985,103,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'Bulgarian', 'iso_639_1': 'bg', 'name': 'български език'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}, {'english_name': 'Vietnamese', 'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Released,They'll die when they're dead.,Expend4bles,False,6.09,1763
False,/j9eOeLlTGoHoM8BNUJVNyWmIvCi.jpg,,25000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",https://www.anyonebutyou.movie,1072790,tt26047818,['US'],en,Anyone But You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",12.0213,/5qHoazZiaLe7oFBok7XlUhg96f2.jpg,"[{'id': 7291, 'logo_path': '/6zGTlhcxjcMoXp0PY7T2vXtTQSo.png', 'name': 'Olive Bridge Entertainment', 'origin_country': 'US'}, {'id': 105052, 'logo_path': '/v0s09QaxgCrrXrbz2LctvSfRKRi.png', 'name': 'Roth-Kirschenbaum Films', 'origin_country': 'US'}, {'id': 124283, 'logo_path': '/s0pkrY33hW7VQgnqzhLhbIVg0F4.png', 'name': 'SK Global Entertainment', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-12-21,214891370,103,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They only look like the perfect couple.,Anyone But You,False,6.833,2785
False,/hjWxngV6tidwDkfJDEgMjHD2KEz.jpg,,14000000,"[{'id': 18, 'name': 'Drama'}]",https://neonrated.com/films/perfect-days,976893,tt27503384,['JP'],ja,PERFECT DAYS,"Hirayama is content with his life as a toilet cleaner in Tokyo. Outside of his structured routine, he cherishes music on cassette tapes, books, and taking photos of trees. Through unexpected encounters, he reflects on finding beauty in the world.",11.4972,/mjEk5Wwx6TYVqw29zSaUHclMIgp.jpg,"[{'id': 197904, 'logo_path': None, 'name': 'Master Mind', 'origin_country': 'JP'}, {'id': 197905, 'logo_path': None, 'name': 'Wenders Images', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-11-10,24094016,124,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"In a world of fleeting moments, find the beauty that lasts.",Perfect Days,False,7.773,1651
False,/2vFuG6bWGyQUzYS9d69E5l85nIz.jpg,,195000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",https://www.paramountmovies.com/movies/transformers-rise-of-the-beasts,667538,tt5090568,['US'],en,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",11.3107,/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,"[{'id': 82819, 'logo_path': '/gXfFl9pRPaoaq14jybEn1pHeldr.png', 'name': 'Skydance Media', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/jay6WcMgagAklUt7i9Euwj1pzTF.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 6734, 'logo_path': '/u55FhlG6vFNzSVKLcmnFFwLb2cc.png', 'name': 'Bay Films', 'origin_country': 'US'}, {'id': 114732, 'logo_path': '/tNCbisMxO5mX2X2bOQxHHQZVYnT.png', 'name': 'New Republic Pictures', 'origin_country': 'US'}, {'id': 38831, 'logo_path': None, 'name': 'DeSanto/Murphy Productions', 'origin_country': 'US'}, {'id': 2598, 'logo_path': '/i42C5gRq7XqlG4S9vkchuJZfrBn.png', 'name': 'Hasbro', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-06-06,441381193,127,"[{'english_name': 'Quechua', 'iso_639_1': 'qu', 'name': ''}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Unite or fall.,Transformers: Rise of the Beasts,False,7.203,5067
False,/yF1eOkaYvwiORauRCPWznV9xVvi.jpg,,220000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",https://www.dc.com/theflash,298618,tt0439572,['US'],en,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",10.7625,/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,"[{'id': 174, 'logo_path': '/ingPVoHnINIrFR7WHmYux1f5pES.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 152809, 'logo_path': '/bdtAEMJpIaVW78c78POabARpotx.png', 'name': 'Double Dream', 'origin_country': 'US'}, {'id': 170335, 'logo_path': None, 'name': 'The Disco Factory', 'origin_country': 'US'}, {'id': 128064, 'logo_path': '/13F3Jf7EFAcREU0xzZqJnVnyGXu.png', 'name': 'DC Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-06-13,271333313,144,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Worlds collide.,The Flash,False,6.62,4750
False,/xFYpUmB01nswPgbzi8EOCT1ZYFu.jpg,,60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",https://www.granturismo.movie,980489,tt4495098,['US'],en,Gran Turismo,The ultimate wish-fulfillment tale of a teenage Gran Turismo player whose gaming skills won him a series of Nissan competitions to become an actual professional racecar driver.,10.7123,/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg,"[{'id': 125281, 'logo_path': '/3hV8pyxzAJgEjiSYVv1WZ0ZYayp.png', 'name': 'PlayStation Productions', 'origin_country': 'US'}, {'id': 84792, 'logo_path': '/7Rfr3Zu6QnHpXW2VdSEzUminAQd.png', 'name': '2.0 Entertainment', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-08-09,121700000,135,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,From gamer to racer.,Gran Turismo,False,7.739,3153
False,/yQvjqIvOwpawVZje41Wno365kR.jpg,,20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",https://www.lionsgate.com/movies/retribution,762430,tt6906292,['US'],en,Retribution,"When a mysterious caller plants a bomb under his car seat, a bank executive begins a high-speed chase across the city to complete a specific series of tasks — all with his kids trapped in the back seat.",10.5727,/oUmmY7QWWn7OhKlcPOnirHJpP1F.jpg,"[{'id': 99132, 'logo_path': '/oKjgNvaMndJiBmcngrSWPWb8VYO.png', 'name': 'The Picture Company', 'origin_country': 'US'}, {'id': 23513, 'logo_path': None, 'name': 'Ombra Films', 'origin_country': 'ES'}, {'id': 106689, 'logo_path': '/fWQ9uEqIKuPukxrbZEUIrkPRrjs.png', 'name': 'StudioCanal', 'origin_country': 'DE'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-08-23,18685751,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,All roads lead to the truth.,Retribution,False,6.564,1297
